"Duration_MLA_B1_IncomeStatement","OrganizationID_MLA_B1_IncomeStatement","ParentOrganizationID_MLA_B1_IncomeStatement","IndustryType_MLA_B1_IncomeStatement","OrgType_MLA_B1_IncomeStatement","TaxStatus_MLA_B1_IncomeStatement","ReportingType_MLA_B1_IncomeStatement","CurrentRating_MLA_B1_IncomeStatement","ReportingYear_MLA_B1_IncomeStatement","ReportingRegion_MLA_B1_IncomeStatement","ReportingLocalRegion_MLA_B1_IncomeStatement","ProfitNonFinancial_Income","InterestReceivable_Income","InterestPayable_Income","NetInterestReceivable_Income","FeesReceivable_Income","ProfitsOnDealing_Income","Other_Income","Total_Income","StaffCosts_Expenditure","FeesPayable_Expenditure","Occupancy_Expenditure","OtherOperatingExpenses_Expenditure","OtherExpenses_Expenditure","Total_Expenditure","OperatingProfit_MLA_B1_IncomeStatement","Provisions_MLA_B1_IncomeStatement","Taxation_MLA_B1_IncomeStatement","MinorityInterests_MLA_B1_IncomeStatement","Profit_MLA_B1_IncomeStatement","Dividends_MLA_B1_IncomeStatement","RetainedProfit_MLA_B1_IncomeStatement"
"12.00","US5340Z","","FIN","INC","C","BOARD","C","2017.00","USA","NY","2399593.01","0","0","0","0","4799186.02","0","7198779.03","0","0","0","0","6161012.52","6161012.52","1037766.51","0","207553.3","71987.79","902201","45110.05","857090.95"
"12.00","US5341Z","","FIN","INC","C","BOARD","C","2017.00","USA","NY","1737301","0","0","0","0","3474602","0","5211902.99","0","0","0","0","4781105.53","4781105.53","430797.46","0","86159.49","52119.03","396757","19837.85","376919.15"
"12.00","US5342Z","","FIN","INC","C","BOARD","C","2017.00","USA","NY","2235275.72","0","0","0","0","4470551.45","0","6705827.17","0","0","0","0","5909107.51","5909107.51","796719.66","0","159343.93","67058.27","704434","35221.7","669212.3"
"12.00","US5558Z","","FIN","INC","C","BOARD","A1","2017.00","USA","NY","2144789.12","0","0","0","0","4289578.25","0","6434367.37","0","0","0","0","5469424.46","5469424.46","964942.91","0","192988.58","64343.67","836298","41814.9","794483.1"
"12.00","US5559Z","","FIN","INC","C","BOARD","A1","2017.00","USA","NY","1128362.34","0","0","0","0","2256724.68","0","3385087.02","0","0","0","0","3266788.1","3266788.1","118298.91","0","23659.78","33850.87","128490","6424.5","122065.5"
"12.00","US5560Z","","FIN","INC","C","BOARD","A1","2017.00","USA","NY","1975435.5","0","0","0","0","3950871.01","0","5926306.51","0","0","0","0","5168342.84","5168342.84","757963.67","0","151592.73","59263.07","665634","33281.7","632352.3"
"12.00","US5561Z","","FIN","INC","C","BOARD","A1","2017.00","USA","NY","1761324.13","0","0","0","0","3522648.26","0","5283972.39","0","0","0","0","4391934.55","4391934.55","892037.85","0","178407.57","52839.72","766470","38323.5","728146.5"
"12.00","US5611Z","","IND","INC","C","BOARD","Ba1","2017.00","USA","NY","1929875.74","0","0","0","0","3859751.47","0","5789627.21","0","0","0","0","5085722.55","5085722.55","703904.66","0","140780.93","57896.27","621020","31051","589969"
"12.00","US5612Z","","IND","INC","C","BOARD","Ba1","2017.00","USA","NY","1282868.52","0","0","0","0","2565737.03","0","3848605.55","0","0","0","0","3748934.37","3748934.37","99671.18","0","19934.24","38486.06","118223","5911.15","112311.85"
"12.00","US5657Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","NY","2670665.08","0","0","0","0","5341330.16","0","8011995.25","0","0","0","0","7565943.94","7565943.94","446051.31","0","89210.26","80119.95","436961","21848.05","415112.95"
"12.00","US5658Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","NY","2504454.98","0","0","0","0","5008909.95","0","7513364.93","0","0","0","0","7270184.49","7270184.49","243180.44","0","48636.09","75133.65","269678","13483.9","256194.1"
"12.00","US5659Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","NY","2809214.17","0","0","0","0","5618428.33","0","8427642.5","0","0","0","0","7506034.28","7506034.28","921608.22","0","184321.64","84276.43","821563","41078.15","780484.85"
"12.00","US5660Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","NY","2654341.09","0","0","0","0","5308682.18","0","7963023.27","0","0","0","0","7442031.06","7442031.06","520992.21","0","104198.44","79630.23","496424","24821.2","471602.8"
"12.00","US5661Z","","SOF","INC","C","BOARD","C","2017.00","USA","NY","3181270.44","0","0","0","0","6362540.89","0","9543811.33","0","0","0","0","9229542.73","9229542.73","314268.61","0","62853.72","95438.11","346853","17342.65","329510.35"
"12.00","US5662Z","","SOF","INC","C","BOARD","C","2017.00","USA","NY","1736801.15","0","0","0","0","3473602.3","0","5210403.45","0","0","0","0","5024084.74","5024084.74","186318.71","0","37263.74","52104.03","201159","10057.95","191101.05"
"12.00","US5663Z","","SOF","INC","C","BOARD","C","2017.00","USA","NY","2569716.55","0","0","0","0","5139433.11","0","7709149.66","0","0","0","0","7363740.28","7363740.28","345409.38","0","69081.88","77091.5","353419","17670.95","335748.05"
"12.00","US5664Z","","SOF","INC","C","BOARD","C","2017.00","USA","NY","2113540.17","0","0","0","0","4227080.33","0","6340620.5","0","0","0","0","5889190.76","5889190.76","451429.74","0","90285.95","63406.2","424550","21227.5","403322.5"
"12.00","US5744Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","NY","1604716.88","0","0","0","0","3209433.76","0","4814150.63","0","0","0","0","3654901.27","3654901.27","1159249.37","0","231849.87","48141.51","975541","48777.05","926763.95"
"12.00","US5745Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","NY","1094441.59","0","0","0","0","2188883.19","0","3283324.78","0","0","0","0","3110613.84","3110613.84","172710.94","0","34542.19","32833.25","171002","8550.1","162451.9"
"12.00","US5746Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","NY","1383332.99","0","0","0","0","2766665.98","0","4149998.98","0","0","0","0","3614238.96","3614238.96","535760.01","0","107152","41499.99","470108","23505.4","446602.6"
"12.00","US5747Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","NY","2738009.4","0","0","0","0","5476018.81","0","8214028.21","0","0","0","0","7662032.31","7662032.31","551995.9","0","110399.18","82140.28","523737","26186.85","497550.15"
"12.00","US5995Z","","SOF","INC","C","BOARD","A1","2017.00","USA","NY","2733775.72","0","0","0","0","5467551.45","0","8201327.17","0","0","0","0","7344965.01","7344965.01","856362.16","0","171272.43","82013.27","767103","38355.15","728747.85"
"12.00","US6224Z","","SOF","INC","C","BOARD","C","2017.00","USA","NY","2276228.34","0","0","0","0","4552456.68","0","6828685.02","0","0","0","0","5956522.34","5956522.34","872162.69","0","174432.54","68286.85","766017","38300.85","727716.15"
"12.00","US6225Z","","SOF","INC","C","BOARD","C","2017.00","USA","NY","2079195.21","0","0","0","0","4158390.42","0","6237585.63","0","0","0","0","5734390.45","5734390.45","503195.18","0","100639.04","62375.86","464932","23246.6","441685.4"
"12.00","US6226Z","","SOF","INC","C","BOARD","C","2017.00","USA","NY","707662.02","0","0","0","0","1415324.04","0","2122986.06","0","0","0","0","1353179.63","1353179.63","769806.42","0","153961.28","21229.86","637075","31853.75","605221.25"
"12.00","US6227Z","","SOF","INC","C","BOARD","C","2017.00","USA","NY","2732802.82","0","0","0","0","5465605.65","0","8198408.47","0","0","0","0","7208783.58","7208783.58","989624.89","0","197924.98","81984.08","873684","43684.2","829999.8"
"12.00","US6232Z","","FIN","INC","C","BOARD","C","2017.00","USA","NY","3206994.09","0","0","0","0","6413988.18","0","9620982.27","0","0","0","0","9582522.05","9582522.05","38460.22","0","7692.04","96209.82","126978","6348.9","120629.1"
"12.00","US6233Z","","IND","INC","C","BOARD","A1","2017.00","USA","NY","1776049.69","0","0","0","0","3552099.38","0","5328149.07","0","0","0","0","5215759.68","5215759.68","112389.39","0","22477.88","53281.49","143193","7159.65","136033.35"
"12.00","US6235Z","","IND","INC","C","BOARD","A1","2017.00","USA","NY","1080086.33","0","0","0","0","2160172.66","0","3240258.99","0","0","0","0","3124867.23","3124867.23","115391.76","0","23078.35","32402.59","124716","6235.8","118480.2"
"12.00","US6234Z","","IND","INC","C","BOARD","A1","2017.00","USA","NY","3300755.19","0","0","0","0","6601510.38","0","9902265.57","0","0","0","0","8883366.39","8883366.39","1018899.18","0","203779.84","99022.66","914142","45707.1","868434.9"
"12.00","US6236Z","","IND","INC","C","BOARD","A1","2017.00","USA","NY","359782.93","0","0","0","0","719565.86","0","1079348.78","0","0","0","0","650683.14","650683.14","428665.64","0","85733.13","10793.49","353726","17686.3","336039.7"
"12.00","US6293Z","","IND","INC","C","BOARD","C","2017.00","USA","NY","1444955.38","0","0","0","0","2889910.76","0","4334866.14","0","0","0","0","3663059.47","3663059.47","671806.67","0","134361.33","43348.66","580794","29039.7","551754.3"
"12.00","US6327Z","","FIN","INC","C","BOARD","A1","2017.00","USA","NY","1147242.17","0","0","0","0","2294484.35","0","3441726.52","0","0","0","0","2522461.85","2522461.85","919264.67","0","183852.93","34417.27","769829","38491.45","731337.55"
"12.00","US6328Z","","FIN","INC","C","BOARD","A1","2017.00","USA","NY","1366551.71","0","0","0","0","2733103.42","0","4099655.14","0","0","0","0","3947328.32","3947328.32","152326.81","0","30465.36","40996.55","162858","8142.9","154715.1"
"12.00","US6409Z","","IND","INC","C","BOARD","Ba1","2017.00","USA","NY","2409031.73","0","0","0","0","4818063.45","0","7227095.18","0","0","0","0","7043215.12","7043215.12","183880.06","0","36776.01","72270.95","219375","10968.75","208406.25"
"12.00","US6470Z","","SOF","INC","C","BOARD","A1","2017.00","USA","NY","1483326.25","0","0","0","0","2966652.5","0","4449978.75","0","0","0","0","3823109.73","3823109.73","626869.02","0","125373.8","44499.79","545995","27299.75","518695.25"
"12.00","US6471Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","NY","3061680.44","0","0","0","0","6123360.87","0","9185041.31","0","0","0","0","8643829.33","8643829.33","541211.98","0","108242.4","91850.41","524820","26241","498579"
"12.00","US6587Z","","FIN","INC","C","BOARD","A1","2017.00","USA","NY","1766708.85","0","0","0","0","3533417.69","0","5300126.54","0","0","0","0","4345863.12","4345863.12","954263.42","0","190852.68","53001.27","816412","40820.6","775591.4"
"12.00","US6588Z","","FIN","INC","C","BOARD","A1","2017.00","USA","NY","614800.98","0","0","0","0","1229601.95","0","1844402.93","0","0","0","0","1263841.72","1263841.72","580561.21","0","116112.24","18444.03","482893","24144.65","458748.35"
"12.00","US6611Z","","IND","INC","C","BOARD","Ba1","2017.00","USA","NY","1089105.69","0","0","0","0","2178211.37","0","3267317.06","0","0","0","0","2527177.27","2527177.27","740139.79","0","148027.96","32673.17","624785","31239.25","593545.75"
"12.00","US6612Z","","IND","INC","C","BOARD","Ba1","2017.00","USA","NY","599607.74","0","0","0","0","1199215.48","0","1798823.22","0","0","0","0","764303.51","764303.51","1034519.71","0","206903.94","17988.23","845604","42280.2","803323.8"
"12.00","US6654Z","","SOF","INC","C","BOARD","C","2017.00","USA","NY","2715560.06","0","0","0","0","5431120.12","0","8146680.18","0","0","0","0","7648946.18","7648946.18","497734","0","99546.8","81466.8","479654","23982.7","455671.3"
"12.00","US6672Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","NY","2673539.27","0","0","0","0","5347078.54","0","8020617.81","0","0","0","0","7924921.78","7924921.78","95696.03","0","19139.21","80206.18","156763","7838.15","148924.85"
"12.00","US6673Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","NY","1534223.12","0","0","0","0","3068446.24","0","4602669.36","0","0","0","0","3656528.98","3656528.98","946140.38","0","189228.08","46026.69","802939","40146.95","762792.05"
"12.00","US6674Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","NY","2300056.8","0","0","0","0","4600113.6","0","6900170.39","0","0","0","0","6655833.77","6655833.77","244336.62","0","48867.32","69001.7","264471","13223.55","251247.45"
"12.00","US6783Z","","SOF","INC","C","BOARD","A1","2017.00","USA","NY","887431.45","0","0","0","0","1774862.89","0","2662294.34","0","0","0","0","2038984.27","2038984.27","623310.07","0","124662.01","26622.94","525271","26263.55","499007.45"
"12.00","US6808Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","NY","951387.22","0","0","0","0","1902774.44","0","2854161.66","0","0","0","0","2489887.43","2489887.43","364274.23","0","72854.85","28541.62","319961","15998.05","303962.95"
"12.00","US6809Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","NY","1467704.33","0","0","0","0","2935408.67","0","4403113","0","0","0","0","3589598.16","3589598.16","813514.84","0","162702.97","44031.13","694843","34742.15","660100.85"
"12.00","US6810Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","NY","493336.63","0","0","0","0","986673.27","0","1480009.9","0","0","0","0","745605.02","745605.02","734404.88","0","146880.98","14800.1","602324","30116.2","572207.8"
"12.00","US6811Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","NY","1319163.6","0","0","0","0","2638327.21","0","3957490.81","0","0","0","0","3193111.95","3193111.95","764378.86","0","152875.77","39574.91","651078","32553.9","618524.1"
"12.00","US6812Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","NY","2430522.38","0","0","0","0","4861044.76","0","7291567.14","0","0","0","0","6562477.98","6562477.98","729089.16","0","145817.83","72915.67","656187","32809.35","623377.65"
"12.00","US6881Z","","IND","INC","C","BOARD","A1","2017.00","USA","NY","3283875.57","0","0","0","0","6567751.14","0","9851626.71","0","0","0","0","8924902.04","8924902.04","926724.67","0","185344.93","98516.27","839896","41994.8","797901.2"
"12.00","US6896Z","","IND","INC","C","BOARD","C","2017.00","USA","NY","3709135.92","0","0","0","0","7418271.84","0","11127407.76","0","0","0","0","10811077.86","10811077.86","316329.9","0","63265.98","111274.08","364338","18216.9","346121.1"
"12.00","US6890Z","","FIN","INC","C","BOARD","C","2017.00","USA","NY","1623928.74","0","0","0","0","3247857.49","0","4871786.23","0","0","0","0","4397824.81","4397824.81","473961.42","0","94792.28","48717.86","427887","21394.35","406492.65"
"12.00","US6897Z","","IND","INC","C","BOARD","C","2017.00","USA","NY","819758.21","0","0","0","0","1639516.42","0","2459274.63","0","0","0","0","1419085.57","1419085.57","1040189.07","0","208037.81","24592.75","856744","42837.2","813906.8"
"12.00","US6898Z","","IND","INC","C","BOARD","C","2017.00","USA","NY","1358003.56","0","0","0","0","2716007.12","0","4074010.68","0","0","0","0","2945423.32","2945423.32","1128587.37","0","225717.47","40740.11","943610","47180.5","896429.5"
"12.00","US7086Z","","IND","INC","C","BOARD","Ba1","2017.00","USA","NY","1396867.39","0","0","0","0","2793734.77","0","4190602.16","0","0","0","0","3639667.18","3639667.18","550934.97","0","110186.99","41906.02","482654","24132.7","458521.3"
"12.00","US7087Z","","IND","INC","C","BOARD","Ba1","2017.00","USA","NY","1257657.48","0","0","0","0","2515314.96","0","3772972.44","0","0","0","0","3399218.34","3399218.34","373754.09","0","74750.82","37729.72","336733","16836.65","319896.35"
"12.00","US7174Z","","IND","INC","C","BOARD","C","2017.00","USA","NY","2253625.68","0","0","0","0","4507251.37","0","6760877.05","0","0","0","0","5604650.51","5604650.51","1156226.54","0","231245.31","67608.77","992590","49629.5","942960.5"
"12.00","US7175Z","","IND","INC","C","BOARD","C","2017.00","USA","NY","3234451.44","0","0","0","0","6468902.89","0","9703354.33","0","0","0","0","9463220.01","9463220.01","240134.32","0","48026.86","97033.54","289141","14457.05","274683.95"
"12.00","US7176Z","","IND","INC","C","BOARD","C","2017.00","USA","NY","1963796.42","0","0","0","0","3927592.84","0","5891389.26","0","0","0","0","5532269.12","5532269.12","359120.13","0","71824.03","58913.89","346210","17310.5","328899.5"
"12.00","US7193Z","","SOF","INC","C","BOARD","A1","2017.00","USA","NY","2052365.22","0","0","0","0","4104730.44","0","6157095.67","0","0","0","0","5448825.61","5448825.61","708270.05","0","141654.01","61570.96","628187","31409.35","596777.65"
"12.00","US7195Z","","SOF","INC","C","BOARD","A1","2017.00","USA","NY","3425820.38","0","0","0","0","6851640.76","0","10277461.14","0","0","0","0","9851660.65","9851660.65","425800.49","0","85160.1","102774.61","443415","22170.75","421244.25"
"12.00","US7196Z","","SOF","INC","C","BOARD","A1","2017.00","USA","NY","2638335.92","0","0","0","0","5276671.84","0","7915007.77","0","0","0","0","7251975.36","7251975.36","663032.4","0","132606.48","79150.08","609576","30478.8","579097.2"
"12.00","US7227Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","NY","2471642.2","0","0","0","0","4943284.41","0","7414926.61","0","0","0","0","6467895.69","6467895.69","947030.92","0","189406.18","74149.27","831774","41588.7","790185.3"
"12.00","US7228Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","NY","1644444.41","0","0","0","0","3288888.81","0","4933333.22","0","0","0","0","3752599.88","3752599.88","1180733.33","0","236146.67","49333.33","993920","49696","944224"
"12.00","US7306Z","","SOF","INC","C","BOARD","C","2017.00","USA","NY","676117.98","0","0","0","0","1352235.96","0","2028353.94","0","0","0","0","1738284.61","1738284.61","290069.33","0","58013.87","20283.54","252339","12616.95","239722.05"
"12.00","US7307Z","","SOF","INC","C","BOARD","C","2017.00","USA","NY","1227906.42","0","0","0","0","2455812.84","0","3683719.26","0","0","0","0","2523863.25","2523863.25","1159856.01","0","231971.2","36837.19","964722","48236.1","916485.9"
"12.00","US7308Z","","SOF","INC","C","BOARD","C","2017.00","USA","NY","1780034.47","0","0","0","0","3560068.95","0","5340103.42","0","0","0","0","4623715.96","4623715.96","716387.46","0","143277.49","53401.03","626511","31325.55","595185.45"
"12.00","US7335Z","","IND","INC","C","BOARD","A1","2017.00","USA","NY","1205547.02","0","0","0","0","2411094.05","0","3616641.07","0","0","0","0","2573255.33","2573255.33","1043385.74","0","208677.15","36166.41","870875","43543.75","827331.25"
"12.00","US7336Z","","IND","INC","C","BOARD","A1","2017.00","USA","NY","1555063.69","0","0","0","0","3110127.37","0","4665191.06","0","0","0","0","3902445.95","3902445.95","762745.11","0","152549.02","46651.91","656848","32842.4","624005.6"
"12.00","US7337Z","","IND","INC","C","BOARD","A1","2017.00","USA","NY","2642236.98","0","0","0","0","5284473.96","0","7926710.93","0","0","0","0","7585442.32","7585442.32","341268.61","0","68253.72","79267.11","352282","17614.1","334667.9"
"12.00","US7381Z","","FIN","INC","C","BOARD","C","2017.00","USA","NY","2840789.74","0","0","0","0","5681579.49","0","8522369.23","0","0","0","0","7537217.6","7537217.6","985151.63","0","197030.33","85223.69","873345","43667.25","829677.75"
"12.00","US7426Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","NY","1982594.7","0","0","0","0","3965189.4","0","5947784.1","0","0","0","0","5827433.9","5827433.9","120350.2","0","24070.04","59477.84","155758","7787.9","147970.1"
